,slot-f1,intent-acc.,intact_intent-acc.,intact_slot-f1,dataset,perturbation,split,transformer_model,random_seed,n_perturbed,dataset_config,"confusion_matrix (gold, perturbed)",success_rate,"confusion_matrix (intact, perturbed)",all_intent-acc.,all_slot-f1
299,0.7887423043095866,0.7558790593505039,0.7547592385218365,0.8907267288404012,ATIS,perturb_nach,test,microsoft/Multilingual-MiniLM-L12-H384,7321,555,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 28, ('atis_capacity', 'atis_airfare'): 21, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 10, ('atis_flight_no', 'atis_airfare'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_airfare'): 6, ('atis_distance', 'atis_airfare'): 6, ('atis_abbreviation', 'atis_flight'): 5, ('atis_flight', 'atis_airfare'): 5, ('atis_distance', 'atis_flight'): 4, ('atis_quantity', 'atis_airfare'): 3, ('atis_aircraft', 'atis_flight'): 3, ('atis_flight#atis_airfare', 'atis_airfare'): 2, ('atis_day_name', 'atis_flight'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_airfare'): 1})",1,"Counter({('atis_flight', 'atis_airfare'): 1})",0.7441156691324815,0.47118891320204226
300,0.8546798029556651,0.7547592385218365,0.7547592385218365,0.8907267288404012,ATIS,perturb_negative_concord,test,microsoft/Multilingual-MiniLM-L12-H384,7321,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 28, ('atis_capacity', 'atis_airfare'): 21, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 10, ('atis_flight_no', 'atis_airfare'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_airfare'): 6, ('atis_distance', 'atis_airfare'): 6, ('atis_abbreviation', 'atis_flight'): 5, ('atis_flight', 'atis_airfare'): 5, ('atis_distance', 'atis_flight'): 4, ('atis_quantity', 'atis_airfare'): 3, ('atis_aircraft', 'atis_flight'): 3, ('atis_flight#atis_airfare', 'atis_airfare'): 2, ('atis_day_name', 'atis_flight'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_airfare'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
301,0.8546798029556651,0.7547592385218365,0.7547592385218365,0.8907267288404012,ATIS,perturb_possesive_genitive,test,microsoft/Multilingual-MiniLM-L12-H384,7321,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 28, ('atis_capacity', 'atis_airfare'): 21, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 10, ('atis_flight_no', 'atis_airfare'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_airfare'): 6, ('atis_distance', 'atis_airfare'): 6, ('atis_abbreviation', 'atis_flight'): 5, ('atis_flight', 'atis_airfare'): 5, ('atis_distance', 'atis_flight'): 4, ('atis_quantity', 'atis_airfare'): 3, ('atis_aircraft', 'atis_flight'): 3, ('atis_flight#atis_airfare', 'atis_airfare'): 2, ('atis_day_name', 'atis_flight'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_airfare'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
302,0.8546798029556651,0.7547592385218365,0.7547592385218365,0.8907267288404012,ATIS,perturb_relative_pronoun,test,microsoft/Multilingual-MiniLM-L12-H384,7321,62,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 28, ('atis_capacity', 'atis_airfare'): 21, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 10, ('atis_flight_no', 'atis_airfare'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_airfare'): 6, ('atis_distance', 'atis_airfare'): 6, ('atis_abbreviation', 'atis_flight'): 5, ('atis_flight', 'atis_airfare'): 5, ('atis_distance', 'atis_flight'): 4, ('atis_quantity', 'atis_airfare'): 3, ('atis_aircraft', 'atis_flight'): 3, ('atis_flight#atis_airfare', 'atis_airfare'): 2, ('atis_day_name', 'atis_flight'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_airfare'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
303,0.8544782685201479,0.7547592385218365,0.7547592385218365,0.8907267288404012,ATIS,perturb_schwa_elision_in_verbs,test,microsoft/Multilingual-MiniLM-L12-H384,7321,404,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 28, ('atis_capacity', 'atis_airfare'): 21, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 10, ('atis_flight_no', 'atis_airfare'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_airfare'): 6, ('atis_distance', 'atis_airfare'): 6, ('atis_abbreviation', 'atis_flight'): 5, ('atis_flight', 'atis_airfare'): 5, ('atis_distance', 'atis_flight'): 4, ('atis_quantity', 'atis_airfare'): 3, ('atis_aircraft', 'atis_flight'): 3, ('atis_flight#atis_airfare', 'atis_airfare'): 2, ('atis_day_name', 'atis_flight'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_airfare'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
304,0.8546798029556651,0.7547592385218365,0.7547592385218365,0.8907267288404012,ATIS,perturb_swap_name,test,microsoft/Multilingual-MiniLM-L12-H384,7321,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 28, ('atis_capacity', 'atis_airfare'): 21, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 10, ('atis_flight_no', 'atis_airfare'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_airfare'): 6, ('atis_distance', 'atis_airfare'): 6, ('atis_abbreviation', 'atis_flight'): 5, ('atis_flight', 'atis_airfare'): 5, ('atis_distance', 'atis_flight'): 4, ('atis_quantity', 'atis_airfare'): 3, ('atis_aircraft', 'atis_flight'): 3, ('atis_flight#atis_airfare', 'atis_airfare'): 2, ('atis_day_name', 'atis_flight'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_airfare'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
305,0.7780320366132724,0.7547592385218365,0.7547592385218365,0.8907267288404012,ATIS,perturb_tun_imperativ,test,microsoft/Multilingual-MiniLM-L12-H384,7321,339,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 28, ('atis_capacity', 'atis_airfare'): 21, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 10, ('atis_flight_no', 'atis_airfare'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_airfare'): 6, ('atis_distance', 'atis_airfare'): 6, ('atis_abbreviation', 'atis_flight'): 5, ('atis_flight', 'atis_airfare'): 5, ('atis_distance', 'atis_flight'): 4, ('atis_quantity', 'atis_airfare'): 3, ('atis_aircraft', 'atis_flight'): 3, ('atis_flight#atis_airfare', 'atis_airfare'): 2, ('atis_day_name', 'atis_flight'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_airfare'): 1})",2,"Counter({('atis_airfare', 'atis_flight'): 2})",0.7441156691324815,0.47118891320204226
306,0.8819285588597571,0.7961926091825308,0.7961926091825308,0.9241597747668485,ATIS,perturb_2_verb_clusters,test,microsoft/mdeberta-v3-base,8446,51,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_airfare'): 17, ('atis_abbreviation', 'atis_flight'): 12, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 5, ('atis_distance', 'atis_capacity'): 4, ('atis_flight', 'atis_quantity'): 4, ('atis_airfare', 'atis_flight'): 3, ('atis_abbreviation', 'atis_capacity'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight'): 2, ('atis_ground_fare', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_distance', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
307,0.8819285588597571,0.7961926091825308,0.7961926091825308,0.9241597747668485,ATIS,perturb_als_in_comparative_constructions,test,microsoft/mdeberta-v3-base,8446,50,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_airfare'): 17, ('atis_abbreviation', 'atis_flight'): 12, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 5, ('atis_distance', 'atis_capacity'): 4, ('atis_flight', 'atis_quantity'): 4, ('atis_airfare', 'atis_flight'): 3, ('atis_abbreviation', 'atis_capacity'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight'): 2, ('atis_ground_fare', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_distance', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
308,0.8497899159663866,0.793952967525196,0.7961926091825308,0.9241597747668485,ATIS,perturb_am_infinitive,test,microsoft/mdeberta-v3-base,8446,170,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_airfare'): 17, ('atis_abbreviation', 'atis_flight'): 12, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 5, ('atis_distance', 'atis_capacity'): 4, ('atis_flight', 'atis_quantity'): 4, ('atis_airfare', 'atis_flight'): 3, ('atis_abbreviation', 'atis_capacity'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight'): 2, ('atis_ground_fare', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_distance', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1})",16,"Counter({('atis_airfare', 'atis_flight'): 11, ('atis_flight', 'atis_flight#atis_airfare'): 2, ('atis_airfare', 'atis_flight_no'): 1, ('atis_airfare', 'atis_capacity'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1})",0.7441156691324815,0.47118891320204226
309,0.8819285588597571,0.7961926091825308,0.7961926091825308,0.9241597747668485,ATIS,perturb_article_before_personal_name,test,microsoft/mdeberta-v3-base,8446,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_airfare'): 17, ('atis_abbreviation', 'atis_flight'): 12, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 5, ('atis_distance', 'atis_capacity'): 4, ('atis_flight', 'atis_quantity'): 4, ('atis_airfare', 'atis_flight'): 3, ('atis_abbreviation', 'atis_capacity'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight'): 2, ('atis_ground_fare', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_distance', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
310,0.8565898293155024,0.7961926091825308,0.7961926091825308,0.9241597747668485,ATIS,perturb_contracted_verb_and_pronoun,test,microsoft/mdeberta-v3-base,8446,81,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_airfare'): 17, ('atis_abbreviation', 'atis_flight'): 12, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 5, ('atis_distance', 'atis_capacity'): 4, ('atis_flight', 'atis_quantity'): 4, ('atis_airfare', 'atis_flight'): 3, ('atis_abbreviation', 'atis_capacity'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight'): 2, ('atis_ground_fare', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_distance', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
311,0.8819285588597571,0.7961926091825308,0.7961926091825308,0.9241597747668485,ATIS,perturb_da,test,microsoft/mdeberta-v3-base,8446,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_airfare'): 17, ('atis_abbreviation', 'atis_flight'): 12, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 5, ('atis_distance', 'atis_capacity'): 4, ('atis_flight', 'atis_quantity'): 4, ('atis_airfare', 'atis_flight'): 3, ('atis_abbreviation', 'atis_capacity'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight'): 2, ('atis_ground_fare', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_distance', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
312,0.8801689248636284,0.7961926091825308,0.7961926091825308,0.9241597747668485,ATIS,perturb_denn_in_questions,test,microsoft/mdeberta-v3-base,8446,49,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_airfare'): 17, ('atis_abbreviation', 'atis_flight'): 12, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 5, ('atis_distance', 'atis_capacity'): 4, ('atis_flight', 'atis_quantity'): 4, ('atis_airfare', 'atis_flight'): 3, ('atis_abbreviation', 'atis_capacity'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight'): 2, ('atis_ground_fare', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_distance', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
313,0.8819285588597571,0.7961926091825308,0.7961926091825308,0.9241597747668485,ATIS,perturb_double_article,test,microsoft/mdeberta-v3-base,8446,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_airfare'): 17, ('atis_abbreviation', 'atis_flight'): 12, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 5, ('atis_distance', 'atis_capacity'): 4, ('atis_flight', 'atis_quantity'): 4, ('atis_airfare', 'atis_flight'): 3, ('atis_abbreviation', 'atis_capacity'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight'): 2, ('atis_ground_fare', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_distance', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
314,0.8819285588597571,0.7961926091825308,0.7961926091825308,0.9241597747668485,ATIS,perturb_existential_clause,test,microsoft/mdeberta-v3-base,8446,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_airfare'): 17, ('atis_abbreviation', 'atis_flight'): 12, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 5, ('atis_distance', 'atis_capacity'): 4, ('atis_flight', 'atis_quantity'): 4, ('atis_airfare', 'atis_flight'): 3, ('atis_abbreviation', 'atis_capacity'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight'): 2, ('atis_ground_fare', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_distance', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
315,0.8819285588597571,0.7961926091825308,0.7961926091825308,0.9241597747668485,ATIS,perturb_genitive_to_dativ,test,microsoft/mdeberta-v3-base,8446,49,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_airfare'): 17, ('atis_abbreviation', 'atis_flight'): 12, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 5, ('atis_distance', 'atis_capacity'): 4, ('atis_flight', 'atis_quantity'): 4, ('atis_airfare', 'atis_flight'): 3, ('atis_abbreviation', 'atis_capacity'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight'): 2, ('atis_ground_fare', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_distance', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
316,0.8803659394792399,0.7961926091825308,0.7961926091825308,0.9241597747668485,ATIS,perturb_in,test,microsoft/mdeberta-v3-base,8446,105,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_airfare'): 17, ('atis_abbreviation', 'atis_flight'): 12, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 5, ('atis_distance', 'atis_capacity'): 4, ('atis_flight', 'atis_quantity'): 4, ('atis_airfare', 'atis_flight'): 3, ('atis_abbreviation', 'atis_capacity'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight'): 2, ('atis_ground_fare', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_distance', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
