,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,transformer_model
332,0.965116,0.867458,0.75592,0.935933,xlm-roberta-base
333,0.966484,0.848968,0.75592,0.935933,xlm-roberta-base
334,0.9658,0.871722,0.75592,0.935933,xlm-roberta-base
335,0.965572,0.900473,0.75592,0.935933,xlm-roberta-base
336,0.965572,0.737529,0.75592,0.935933,xlm-roberta-base
337,0.965572,0.872024,0.75592,0.935933,xlm-roberta-base
338,0.9658,0.862628,0.75592,0.935933,xlm-roberta-base
339,0.964204,0.852349,0.75592,0.935933,xlm-roberta-base
340,0.935933,0.394699,0.75592,0.935933,xlm-roberta-base
341,0.966028,0.755401,0.75592,0.935933,xlm-roberta-base
342,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
343,0.965572,0.872219,0.75592,0.935933,xlm-roberta-base
344,0.9658,0.871597,0.75592,0.935933,xlm-roberta-base
345,0.9658,0.865268,0.75592,0.935933,xlm-roberta-base
346,0.965572,0.865076,0.75592,0.935933,xlm-roberta-base
347,0.965344,0.871559,0.75592,0.935933,xlm-roberta-base
348,0.965572,0.871916,0.75592,0.935933,xlm-roberta-base
349,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
350,0.9658,0.829593,0.75592,0.935933,xlm-roberta-base
351,0.966712,0.864992,0.75592,0.935933,xlm-roberta-base
352,0.9658,0.865573,0.75592,0.935933,xlm-roberta-base
353,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
354,0.9658,0.849347,0.75592,0.935933,xlm-roberta-base
355,0.965572,0.864317,0.75592,0.935933,xlm-roberta-base
356,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
357,0.9658,0.871635,0.75592,0.935933,xlm-roberta-base
358,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
359,0.965572,0.849764,0.75592,0.935933,xlm-roberta-base
360,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
361,0.9658,0.874378,0.75592,0.935933,xlm-roberta-base
362,0.960556,0.854373,0.737387,0.910853,distilbert-base-multilingual-cased
363,0.910853,0.39574,0.737387,0.910853,distilbert-base-multilingual-cased
364,0.9601,0.845813,0.737387,0.910853,distilbert-base-multilingual-cased
365,0.9601,0.847965,0.737387,0.910853,distilbert-base-multilingual-cased
366,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
367,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
368,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
369,0.924305,0.37347,0.737387,0.910853,distilbert-base-multilingual-cased
370,0.955768,0.758375,0.737387,0.910853,distilbert-base-multilingual-cased
371,0.9601,0.838423,0.737387,0.910853,distilbert-base-multilingual-cased
372,0.9601,0.840018,0.737387,0.910853,distilbert-base-multilingual-cased
373,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
374,0.9601,0.854908,0.737387,0.910853,distilbert-base-multilingual-cased
375,0.9601,0.855212,0.737387,0.910853,distilbert-base-multilingual-cased
376,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
377,0.9601,0.852781,0.737387,0.910853,distilbert-base-multilingual-cased
378,0.9601,0.85439,0.737387,0.910853,distilbert-base-multilingual-cased
379,0.9601,0.85112,0.737387,0.910853,distilbert-base-multilingual-cased
380,0.9601,0.854784,0.737387,0.910853,distilbert-base-multilingual-cased
381,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
382,0.959872,0.860093,0.737387,0.910853,distilbert-base-multilingual-cased
383,0.959416,0.855122,0.737387,0.910853,distilbert-base-multilingual-cased
384,0.959188,0.854498,0.737387,0.910853,distilbert-base-multilingual-cased
385,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
386,0.958732,0.842019,0.737387,0.910853,distilbert-base-multilingual-cased
387,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
388,0.9601,0.85153,0.737387,0.910853,distilbert-base-multilingual-cased
389,0.959416,0.853872,0.737387,0.910853,distilbert-base-multilingual-cased
390,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
391,0.959872,0.854837,0.737387,0.910853,distilbert-base-multilingual-cased
392,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
393,0.9601,0.854962,0.737387,0.910853,distilbert-base-multilingual-cased
394,0.9601,0.844241,0.737387,0.910853,distilbert-base-multilingual-cased
395,0.958276,0.854713,0.737387,0.910853,distilbert-base-multilingual-cased
396,0.956452,0.850601,0.737387,0.910853,distilbert-base-multilingual-cased
397,0.959872,0.758901,0.737387,0.910853,distilbert-base-multilingual-cased
398,0.959644,0.850297,0.737387,0.910853,distilbert-base-multilingual-cased
399,0.9601,0.854926,0.737387,0.910853,distilbert-base-multilingual-cased
400,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
401,0.9601,0.854962,0.737387,0.910853,distilbert-base-multilingual-cased
402,0.9601,0.854676,0.737387,0.910853,distilbert-base-multilingual-cased
403,0.9601,0.846471,0.737387,0.910853,distilbert-base-multilingual-cased
404,0.959188,0.849909,0.737387,0.910853,distilbert-base-multilingual-cased
405,0.9601,0.848527,0.737387,0.910853,distilbert-base-multilingual-cased
406,0.959188,0.815824,0.737387,0.910853,distilbert-base-multilingual-cased
407,0.9601,0.854837,0.737387,0.910853,distilbert-base-multilingual-cased
408,0.950296,0.814044,0.737387,0.910853,distilbert-base-multilingual-cased
409,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
410,0.9601,0.852709,0.737387,0.910853,distilbert-base-multilingual-cased
411,0.959872,0.853388,0.737387,0.910853,distilbert-base-multilingual-cased
412,0.957592,0.783801,0.737387,0.910853,distilbert-base-multilingual-cased
413,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
414,0.959872,0.825159,0.737387,0.910853,distilbert-base-multilingual-cased
415,0.9601,0.855177,0.737387,0.910853,distilbert-base-multilingual-cased
416,0.9601,0.85498,0.737387,0.910853,distilbert-base-multilingual-cased
417,0.959872,0.85523,0.737387,0.910853,distilbert-base-multilingual-cased
418,0.9601,0.855212,0.737387,0.910853,distilbert-base-multilingual-cased
419,0.959872,0.854301,0.737387,0.910853,distilbert-base-multilingual-cased
420,0.959872,0.834041,0.737387,0.910853,distilbert-base-multilingual-cased
421,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
422,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
423,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
424,0.9601,0.855159,0.737387,0.910853,distilbert-base-multilingual-cased
425,0.960328,0.782031,0.737387,0.910853,distilbert-base-multilingual-cased
